Levy-Like Curves,Levy from Koch,seed=f&f=lfrbrfl_1_0&b=lbl_2_0&r=r_3_120&l=l_4_120&it=12,,,
Levy-Like Curves,Biceps C-Curve,seed=f&f=lfrfl_1_0&b=b_2_0&r=frbrf_3_90&l=l_4_90&it=11,,,
Levy-Like Curves,Halloween Town Curve,seed=f&f=lfrfl_1_0&g=g_1_0&r=gr_3_120&l=lg_4_60&it=10,,,
Levy-Like Curves,Fruit Tree C-Curve,seed=f&f=lfrflfrflfrfl_1_0&r=r_3_120&l=l_4_90&it=5,,,
Levy-Like Curves,Stylized Platformer,seed=f&f=lfrflfrflfrfl_1_0&r=r_3_45&l=l_4_135&it=6,,,
Levy-Like Curves,Skyscraper C-Curve,seed=f&f=lfrflfrfrflfrfl_1_0&r=r_3_90&l=l_4_90&it=6,,,
Levy-Like Curves,Crucifix C-Curve,seed=f&f=rfbrlrbfr_1_0&b=rbr_2_0&r=r_3_135&l=ll_4_90&it=11,,,
Levy-Like Curves,Garden Levy,seed=f&f=rflfr_1_0&b=bb_2_0&r=r_3_135&l=l_4_135&it=12,,,
Levy-Like Curves,Levy Made of Vs,seed=f&f=rflfr_1_0&r=r_3_135&l=l_4_135&it=12,,,
Levy-Like Curves,Vine-Covered Ruins,seed=f&f=rfrfl_1_0&b=b_2_0&r=rb_3_90&l=bl_4_0&it=13,,,
Levy-Like Curves,Lacy C-Curve,seed=f&f=rfrfr_1_0&b=blb_2_0&r=rbr_3_45&l=l_4_45&it=10,,,
Levy-Like Curves,3-adic Valuations of N,seed=f&f=rfrfrf_1_0&r=r_4_90&it=7,,,
Levy-Like Curves,Flower Garden C-Curve,seed=f&f=rfrlblblrfr_1_0&b=rbrbr_2_0&r=r_3_45&l=l_4_60&it=10,,,
Levy-Like Curves,Easter Egg Curve,seed=fxf&f=fllfm_1_0&l=l_3_60&m=m_3_60&x=xmmxl_0_0&it=10,,,
Levy-Like Curves,Sparse C-Curve,seed=x&f=_1_0&r=r_3_150&l=l_4_150&x=lfryrfl_0_0&y=rylflyr_0_0&it=10,,,
Levy-Like Curves,Surprise C-Curve,seed=x&f=f_1_0&r=fr_3_45&l=lf_4_45&x=lxrxl_0_0&it=13,,,
Levy-Like Curves,Art Deco C-Curve,seed=x&f=f_1_0&r=r_3_135&l=l_4_135&x=rfryrfr_0_0&y=lylflyl_0_0&it=15,,,
Levy-Like Curves,Short and Stout Curve,seed=x&f=f_1_0&r=xf_3_90&l=fy_4_90&x=xlfrflx_0_0&y=yrflfry_0_0&it=10,,,
Levy-Like Curves,Cauliflower Cross Section ,seed=x&f=ff_1_0&r=r_3_90&l=l_4_90&x=lfxrfxfrxfl_0_0&it=7,,,
Levy-Like Curves,Fancy C-Curve,seed=x&f=ff_1_0&r=r_3_90&l=l_4_90&x=lfxrfxxfrxfl_0_0&it=7,,,
Levy-Like Curves,Diamond Thornbush,seed=x&f=fl_1_0&r=r_3_60&l=l_4_60&x=xfry_0_0&y=yflx_0_0&it=13,,,
Levy-Like Curves,Twin C-Curve,seed=x&f=lffrffl_1_0&r=r_3_90&l=l_4_90&x=lfryrfl_0_0&y=rylflyr_0_0&it=8,,,
Miscellaneous,Fibonacci Flower Kite,seed=f&f=flflflflflrflflflrflflrflrfl_1_0&r=r_3_150&l=l_4_90&it=5,,,
Miscellaneous,AT-AT Stack,seed=f&f=flfmblfrflbmflf_1_1&b=bb_2_1&l=l_3_30&m=m_3_60&r=r_4_120&it=7,,,
Miscellaneous,City Park Map,seed=f&f=flgmgnfqfngmglf_1_0&l=l_3_30&g=gg_1_0&m=m_3_90&n=n_3_120&q=q_3_150&it=7,,,
Miscellaneous,Oval AT-AT,seed=f&f=flgmgnfqfngmglf_1_0&l=l_3_45&g=gg_1_0&m=m_3_90&n=n_3_135&q=q_3_180&it=7,,,
Miscellaneous,80s Movie Poster R,seed=f&f=flgrgrglf_1_0&g=gg_1_0&l=gl_3_105&r=rg_4_105&it=8,,,
Miscellaneous,Fancy Hand Bells,seed=f&f=frbrf_1_0&b=blflb_2_0&r=r_3_120&l=l_4_30&it=9,,,
Miscellaneous,3E Tile Map,seed=f&f=frglhlgrf_1_1&g=grfrg_1_1&h=flhlf_1_1&r=r_3_90&l=l_4_90&it=9,,,
Miscellaneous,Just a Mess,seed=f&f=frgr_1_0&g=lgfg_1_0&r=rfgf_3_90&l=lflg_4_90&it=9,,,
Miscellaneous,Mountain Range Map,seed=f&f=lgfgr_1_0&g=rgfgl_1_0&r=rr_3_30&l=ll_4_30&it=9,,,
Miscellaneous,Spiral Pine Stars,seed=flflflflf&f=fpfpfmfmg_1_0&g=fmfmfpfpg_1_0&m=m_3_45&l=l_4_72&p=p_4_45&it=6,,,
Miscellaneous,T-Platform Square,seed=rrrr&f=rrgllgrr_1_0&g=g_1_0&r=rflfr_3_90&l=lfrfl_4_90&it=7,,,
Miscellaneous,Fancy Crosses,seed=x&f=ff_1_0&r=r_3_120&l=l_4_30&x=lfxrfxxfrxfl_0_0&it=7,,,
Miscellaneous,Quina Quen Curve,seed=f&it=10&f=flf_1_0&l=grg_4_60&g=glg_1_0&r=flf_3_60,,,
Sierpinski & Similar,Triangle Buttresses,seed=f&f=fflfrfrflff_1_0&r=r_3_120&l=l_4_120&it=5,,,
Sierpinski & Similar,Truncated Triangle,seed=f&f=ffrbrb_1_0&b=flflbb_2_0&r=r_3_60&l=l_4_60&it=8,,,
Sierpinski & Similar,Sierpinski Arrowhead ,seed=f&f=flfrfrflf_1_0&r=rlr_3_120&l=flf_4_120&it=6,,,
Sierpinski & Similar,Sierpinski Shark,seed=f&f=fllfglf_1_0&g=glfgllg_1_0&l=l_3_120&it=8,,,
Sierpinski & Similar,Sierpinski Jack Frost,seed=f&f=frfblf_1_0&b=brfblb_2_0&r=r_3_120&l=l_4_120&it=8,,,
Sierpinski & Similar,Sierpinski Pine Branch,seed=f&f=frfblf_1_0&b=brfblb_2_0&r=r_3_45&l=l_4_45&it=8,,,
Sierpinski & Similar,Sierpinski Jagged Arrow,seed=f&f=frfblf_1_0&b=brfblb_2_0&r=r_3_90&l=l_4_90&it=8,,,
Sierpinski & Similar,Circle Sierpinski,seed=f&f=lfrfllfrfl_1_0&r=rr_3_105&l=ll_4_105&it=7,,,
Sierpinski & Similar,Sierpinski Triangle v2,seed=f&f=lfrfllfrfl_1_0&r=rr_3_120&l=ll_4_120&it=7,,,
Sierpinski & Similar,Fancy Sierpinski Triangle,seed=f&f=lfrfllfrfl_1_0&r=rr_3_15&l=ll_4_15&it=7,,,
Sierpinski & Similar,Wavy Sierpinski Triangle,seed=f&f=lfrfllfrfl_1_0&r=rr_3_60&l=ll_4_60&it=7,,,
Sierpinski & Similar,Truncated Arrowhead,seed=f&f=rlflr_1_0&r=frf_3_120&l=flf_4_120&it=8,,,
Sierpinski & Similar,Angry Triangle Pillar,seed=f&f=rlflr_1_0&r=frf_3_135&l=l_4_135&it=10,,,
Sierpinski & Similar,Alien Treescape,seed=f&f=rlflr_1_0&r=frf_3_60&l=l_4_120&it=10,,,
Sierpinski & Similar,Sierpinski Diamond,seed=flf&f=ff_1_0&b=bb_2_0&l=lbllbl_3_120&it=7,,,
Sierpinski & Similar,Sierpinski Triangle,seed=flglg&f=flgrfrglf_1_0&g=gg_1_0&r=r_3_120&l=l_4_120&it=7,,,
Sierpinski & Similar,Sierpinski Triangle v3,seed=frrfrrfrrfrrfrrf&f=frrfrflfllllflfrfrrf_1_0&r=r_3_120&l=l_4_120&it=4,,,
Sierpinski & Similar,Inside Out Triangle,seed=x&f=fxf_1_0&b=b_2_0&l=l_3_120&x=lflblflblfl_0_0&it=8,,,
Sierpinski & Similar,Inside Out Inside Out Triangle,seed=x&f=fxf_1_0&b=b_2_0&l=l_3_60&x=lflblflblfl_0_0&it=8,,,
Sierpinski & Similar,40-Degree Triangle Paradise,seed=xlgrA&x=xlgrA_1_0&g=gxlrA_1_0&l=lxgrA_3_40&r=rxlgA_4_40&A=lxlxl_0_0&it=5,,,
Squares & Circles,Zooming Python Logos,seed=b&f=ffllfllff_1_0&b=bbllbllbb_2_0&l=lf_3_90&it=6,,,
Squares & Circles,Stamp Tantrum,seed=f&f=fbl_1_0&b=bffrlrffb_2_0&l=lbf_3_45&r=rlr_4_45&it=8,,,
Squares & Circles,Cookie Chain (Mutant Cookie Monster Variant),seed=f&f=flfggflflflfggflflflfggflflflfggflfl_1_0&g=g_1_0&l=l_3_105&it=4,,,
Squares & Circles,Big Dipper,seed=f&f=fllbrr_1_0&b=llfrrb_2_0&r=rf_3_90&l=bl_4_90&it=9,,,
Squares & Circles,Fancy Hand Mirror,seed=f&f=frbrf_1_0&b=blflb_2_0&r=r_3_60&l=l_4_150&it=9,,,
Squares & Circles,Fancy Hand Mirror Variant,seed=f&f=frbrf_1_1&b=blflb_2_1&r=r_3_120&l=l_4_30&it=10,,,
Squares & Circles,Mirrored Candelabra,seed=f&f=frf_1_0&b=bpb_2_0&r=rbr_4_90&p=pfp_4_90&it=10,,,
Squares & Circles,Seahorse Mask,seed=f&f=frflflfrf_1_0&r=r_3_90&l=l_4_120&it=6,,,
Squares & Circles,Circle Squares Chain,seed=f&f=frfrflflfrfrf_1_0&r=r_3_90&l=l_4_90&it=6,,,
Squares & Circles,Antennae,seed=f&f=fxrrxf_1_0&r=r_3_90&l=l_4_90&x=xlfyflx_0_0&y=rfyyfr_0_0&it=7,,,
Squares & Circles,Skyscrapers,seed=f&f=fxryrxf_1_0&r=r_3_90&l=l_4_90&x=xlfflx_0_0&y=rfyyfr_0_0&it=7,,,
Squares & Circles,More Ts,seed=f&f=lfrfflffrfl_1_0&r=r_3_90&l=l_4_90&it=6,,,
Squares & Circles,Spiky Rectangles,seed=f&f=lfrfflffrfl_1_0&r=rf_3_90&l=fl_4_90&it=6,,,
Squares & Circles,Oval Chain,seed=f&f=lfrflrfrlfrfl_1_0&r=r_3_30&l=l_4_210&it=6,,,
Squares & Circles,Diamond Rockets,seed=f&f=rblflflbr_1_0&b=lfrbrbrfl_2_0&r=r_3_90&l=l_4_90&it=8,,,
Squares & Circles,VVVVVV Curve,seed=f&f=rfblbfr_1_0&b=bb_2_0&r=r_3_90&l=l_4_90&it=12,,,
Squares & Circles,Block Chain,seed=fbf&f=frrbllf_1_0&b=bllfrrb_2_0&r=frf_3_90&l=brb_4_90&it=6,,,
Squares & Circles,Another Cross Square,seed=flfl&f=fflglff_1_0&g=grg_1_0&r=r_3_90&l=lgl_4_90&it=7,,,
Squares & Circles,Plus Sign Squares,seed=frfrfrf&f=lflfrfrflfl_1_0&r=r_3_90&l=l_4_90&it=5,,,
Squares & Circles,X and Cross Square,seed=frfrfrfr&f=frfflfflffrf_1_0&r=r_3_90&l=l_4_90&it=4,,,
Squares & Circles,Circle Tassels,seed=rr&f=flgg_1_0&g=gg_1_0&r=rffrrfrrr_3_30&l=rfflllflg_4_30&it=5,,,
Squares & Circles,Boxy Grid Space,seed=rrrr&f=lfgfl_1_0&g=g_1_0&r=frf_3_90&l=flf_4_90&it=8,,,
Squares & Circles,Triforce Tiles,seed=f&f=rfllfr_1_0&r=rfr_3_60&l=lfl_4_90&it=8,,,
Squares & Circles,A T of Ts,seed=x&f=ff_1_0&r=r_3_90&l=l_4_90&x=lfxrffrxfl_0_0&it=9,,,
Squares & Circles,30-Degree Squaradise,seed=xlgrA&x=xlgrA_1_0&g=gxlrA_1_0&l=lxgrA_3_30&r=rxlgA_4_30&A=lxlxl_0_0&it=5,,,
Winds & Waves,Cotton Puff Cloud,seed=f&f=brf_1_0&b=lfbl_2_0&r=r_3_90&l=l_4_90&it=16,,,
Winds & Waves,Fin Waves,seed=f&f=flbrf_1_0&b=blfrb_2_0&r=br_3_60&l=lf_4_60&it=9,,,
Winds & Waves,Fjord Peninsula,seed=f&f=flflfrfrg_1_0&g=frfrflflg_1_0&r=r_3_45&l=l_4_45&it=7,,,
Winds & Waves,Wind Gust,seed=f&f=flfrf_1_0&b=blbrb_2_0&r=br_3_120&l=lf_4_120&it=9,,,
Winds & Waves,Silver Lining,seed=f&f=flfrf_1_0&b=blbrb_2_0&r=br_3_90&l=lf_4_90&it=8,,,
Winds & Waves,DNA Streamers,seed=f&f=flfrf_1_0&r=r_3_60&l=l_4_90&it=10,,,
Winds & Waves,Another Wind Gust,seed=f&f=flglh_1_0&g=frgrh_1_0&h=rflglhr_1_0&r=r_3_60&l=l_4_60&it=10,,,
Winds & Waves,Hourglass Sailboats (Chef's Knife R-Curve Variant),seed=f&f=frfblb_1_0&b=bb_2_0&r=rb_3_135&l=bl_4_135&it=10,,,
Winds & Waves,Godzilla Fin Chain,seed=f&f=frfrbrb_1_0&b=blbblb_2_0&r=r_3_150&l=l_4_90&it=7,,,
Winds & Waves,Tentacles,seed=f&f=frfrfrlfl_1_0&r=r_3_60&l=l_4_150&it=8,,,
Winds & Waves,Loopy Wind Gust,seed=f&f=frfrrfrrrf_1_0&r=r_4_60&it=8,,,
Winds & Waves,Wind Gust Waves,seed=f&f=rfl_1_0&b=lbr_2_0&r=rb_3_60&l=fl_4_60&it=12,,,
Winds & Waves,Sea Blob,seed=f&f=rfllffrrfl_1_0&r=r_3_150&l=l_4_90&it=8,,,
Winds & Waves,S-Wave,seed=f&f=rflrfl_1_0&b=bb_2_0&r=rb_3_150&l=bl_4_60&it=12,,,
Winds & Waves,Amber Waves of Grain,seed=f&f=rfrfl_1_0&b=bb_2_0&r=rb_3_30&l=bl_4_150&it=11,,,
Winds & Waves,Continental Map 2,seed=flf&f=fpfpfmfmg_1_0&g=fmfmfpfpg_1_0&m=m_3_45&l=l_4_180&p=p_4_45&it=6,,,
Winds & Waves,Coninental Map 2 Spiral Variant,seed=flflf&f=fpfpfmfmg_1_0&g=fmfmfpfpg_1_0&m=m_3_45&l=l_4_120&p=p_4_45&it=6,,,
Winds & Waves,Twin DNA Streamers,seed=fr&f=rflf_1_0&r=rf_3_120&l=lf_4_30&it=9,,,
Winds & Waves,Fjord Trail,seed=frfrf&f=frfrflflg_1_0&g=flflfrfrg_1_0&l=l_4_45&r=r_3_45&it=6,,,
Winds & Waves,Shark Fin Dragon,seed=fx&f=f_1_0&r=r_3_45&l=l_4_45&x=xfryfrfylfl_0_0&y=rfrxflfxlfy_0_0&it=7,,,
Winds & Waves,Norwegian Coast,seed=fx&f=fl_1_0&l=l_3_45&r=r_4_45&x=xfry_0_0&y=xlfy_0_0&it=13,,,
Winds & Waves,Continental Map,seed=r&f=lfrfl_1_0&r=rrf_3_90&l=fll_4_90&it=10,,,
Zoological Curves,Thunderbird Curve,seed=f&f=fbrbf_1_0&b=lbfbl_2_0&r=r_3_90&l=l_4_90&it=10,,,
Zoological Curves,Mutant Cookie Monster (Cookie Chain Variant),seed=f&f=flfggflflflfggflflflfggflflflfggflfl_1_0&g=g_1_0&l=l_3_135&it=4,,,
Zoological Curves,Negative Space Monster Arms,seed=f&f=flflfrfrfr_1_0&r=r_3_135&l=l_4_90&it=6,,,
Zoological Curves,Fox Face Variant,seed=f&f=flfmblbrblbmflf_1_1&b=bb_2_1&l=l_3_30&m=m_3_60&r=r_4_120&it=7,,,
Zoological Curves,Lace Bird Mask,seed=f&f=flgiglf_1_0&l=l_3_30&m=hmh_3_60&r=iri_4_90&g=gpfhfpg_1_0&h=hhrhh_1_0&p=p_4_45&i=iimii_1_0&it=7,,,
Zoological Curves,Alien Fly,seed=f&f=frflflfrf_1_0&r=r_3_45&l=l_4_90&it=7,,,
Zoological Curves,Snowflake Angels,seed=f&f=frflfrf_1_0&r=r_3_150&l=flf_4_210&it=7,,,
Zoological Curves,Frank from Donnie Darko,seed=f&f=frgrf_1_0&g=flglf_1_0&r=r_3_60&l=l_4_60&it=9,,,
Zoological Curves,Thunderbird Profile,seed=f&f=fxyxf_1_0&r=rx_3_120&l=yl_4_120&x=lfrfrfl_0_0&y=rflflfr_0_0&it=7,,,
Zoological Curves,If Tron Had Seagulls ,seed=f&f=lflfrfrflfl_1_0&r=r_3_90&l=l_4_90&it=6,,,
Zoological Curves,Spider Curve,seed=f&f=lflrfrfrfrlfl_1_0&r=r_3_150&l=l_4_150&it=6,,,
Zoological Curves,Crawling Bat Curve,seed=f&f=lfrfl_1_0&r=rflfr_3_90&l=l_4_90&it=10,,,
Zoological Curves,Chaos Cookie Kermit,seed=f&f=rblflflbr_1_0&b=lfrbrbrfl_2_0&r=r_3_144&l=l_4_144&it=8,,,
Zoological Curves,Alien Kermit,seed=f&f=rblflflbr_1_0&b=lfrbrbrfl_2_0&r=r_3_150&l=l_4_150&it=8,,,
Zoological Curves,Fox Face,seed=f&f=rfblbfr_1_0&b=bb_2_0&r=r_3_135&l=l_4_135&it=12,,,
Zoological Curves,Boomerang Slugs,seed=f&f=rfr_1_0&g=lgl_1_0&r=rg_3_90&l=fl_4_90&it=14,,,
Zoological Curves,Skull King Curve,seed=f&f=rlflr_1_0&b=lrbrl_2_0&r=brb_3_30&l=flf_4_120&it=8,,,
Zoological Curves,Negative Space Shrek Flake,seed=frfrfrf&f=lfrrrfrlfrrrfrl_1_0&r=r_3_90&l=l_4_60&it=6,,,
Zoological Curves,Chaos Kermit,seed=l&f=flpfmmfmfmmfplf_1_0&m=mf_3_60&l=lf_4_90&p=pf_4_60&it=6,,,
Zoological Curves,Moth Curve,seed=r&f=rlr_1_0&r=ffrff_3_60&l=fflff_4_60&it=8,,,
Zoological Curves,Cartoon Guard Dog,seed=x&f=ff_1_0&r=rf_3_150&l=fl_4_60&x=xrfllfrflfrfllfrx_0_0&it=7,,,
Zoological Curves,Bird Says Scree,seed=f&it=5&f=frflflflfrf_1_0&l=l_4_150&r=r_3_45,,,
